key_resp_welcome_started,key_resp_welcome_keys,key_resp_welcome_rt,key_resp_welcome_duration,prolific_pid,path_id,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,key_resp_instruction1_started,key_resp_instruction1_keys,key_resp_instruction1_rt,key_resp_instruction1_duration,key_resp_instruction2_started,key_resp_instruction2_keys,key_resp_instruction2_rt,key_resp_instruction2_duration,key_resp_instruction3_started,key_resp_instruction3_keys,key_resp_instruction3_rt,key_resp_instruction3_duration,key_resp_instruction4_started,key_resp_instruction4_keys,key_resp_instruction4_rt,key_resp_instruction4_duration,practiceCondition,practice_reward_seqs,practice_trial_started,practice_trial_num,prac_presentationInterval,practice_reward_seq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_resp_rt,practice_keypress_time,practice_resp_keys,reward_img,cumulative_reward,trial_reward,block_break_started,practice_end_time,practice_end_keys,practice_end_rt,practice_end_duration,main_instruction_text_started,block_condition,block_order_indices,main_instruction_keys,main_instruction_rt,main_instruction_duration,block_number,block_assignment,current_condition,main_reward_seqs,main_trial_started,main_trial_num,main_trial_keys,main_trial_rt,main_trial_keypress_time,main_presentationInterval,reward_presentation_time,main_reward_seq,reward_rand_val,main_reward_img,current_reward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block_reward,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,block_reward.length,block_reward_all,reward_amount,date_end_task
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,,,,,,,,,,,,,9,9,,,556.581,4,right,0.549,557.147,1,0.3,"[3,2,1]",0.596011887,stimuli/card_100_transparent.png,100,4,0,4,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,,,,,,,,,,,,,9,9,,,558.447,5,right,0.545,558.997,0.5,0.3,"[3,2,1]",0.544850832,stimuli/card_100_transparent.png,100,5,0,5,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,,,,,,,,,,,,,9,9,,,559.797,6,right,0.608,560.414,0.5,0.3,"[3,2,1]",0.708578717,stimuli/card_100_transparent.png,100,6,0,6,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,,,,,,,,,,,,,9,9,,,561.214,7,right,0.517,561.747,1.5,0.3,"[3,2,1]",0.909091639,stimuli/card_100_transparent.png,100,7,0,7,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,,,,,,,,,9,9,,,563.548,8,right,0.657,564.231,1.5,0.3,"[3,1,2]",0.376096163,stimuli/card_10_transparent.png,10,8,0,8,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,,,,,,,,,9,9,,,566.031,9,right,0.933,566.98,1,0.3,"[3,1,2]",0.573663182,stimuli/card_10_transparent.png,10,9,0,9,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,,,,,,,,,,,,,9,9,,,568.28,10,right,0.571,568.864,1.5,0.3,"[3,1,2]",0.931202922,stimuli/card_10_transparent.png,10,10,0,10,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,,,,,,,,,,,,,9,9,,,570.664,11,up,0.755,571.431,1.5,0.3,"[3,1,2]",0.096726093,stimuli/card_0_transparent.png,0,11,0,11,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740,,,,,,,,,,,,,9,9,,,573.231,12,up,0.938,574.18,1,0.3,"[3,1,2]",0.961930164,stimuli/card_100_transparent.png,100,12,0,12,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840,,,,,,,,,,,,,9,9,,,575.48,13,up,0.506,575.997,1,0.3,"[3,1,2]",0.476895016,stimuli/card_100_transparent.png,100,13,0,13,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940,,,,,,,,,,,,,9,9,,,577.297,14,up,0.757,578.064,1,0.3,"[3,1,2]",0.397424313,stimuli/card_100_transparent.png,100,14,0,14,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[670,760,480,440,920,830,730,460,940]",8,0,8,0,1,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,10,6,"[4,10,15]","[[2,3,1],[1,3,2],[3,2,1]]",584.367,0,left,0.857,585.246,1,0.3,"[2,3,1]",0.233513178,stimuli/card_10_transparent.png,10,0,0,0,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,10,6,,,586.547,1,up,0.877,587.447,1,0.3,"[2,3,1]",0.759925487,stimuli/card_0_transparent.png,0,1,0,1,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,10,6,,,588.747,2,up,0.895,589.664,1.5,0.3,"[2,3,1]",0.221226289,stimuli/card_0_transparent.png,0,2,0,2,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,10,6,,,591.464,3,right,0.539,592.013,1,0.3,"[2,3,1]",0.671664099,stimuli/card_100_transparent.png,100,3,0,3,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,10,6,,,593.313,4,right,0.75,594.08,1.5,0.3,"[1,3,2]",0.777779343,stimuli/card_10_transparent.png,10,4,0,4,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,10,6,,,595.88,5,right,0.576,596.463,0.5,0.3,"[1,3,2]",0.271813916,stimuli/card_10_transparent.png,10,5,0,5,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,,10,6,,,597.263,6,right,0.587,597.864,1,0.3,"[1,3,2]",0.72358501,stimuli/card_10_transparent.png,10,6,0,6,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,,10,6,,,599.164,7,left,0.56,599.747,1,0.3,"[1,3,2]",0.926184978,stimuli/card_100_transparent.png,100,7,0,7,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,,,,,,,,,,,,,10,6,,,601.046,8,left,0.719,601.78,1.5,0.3,"[1,3,2]",0.413584951,stimuli/card_100_transparent.png,100,8,0,8,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,10,6,,,603.58,9,left,0.736,604.33,1,0.3,"[1,3,2]",0.124182992,stimuli/card_10_transparent.png,10,9,0,9,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,10,6,,,605.63,10,left,0.61,606.247,1,0.3,"[3,2,1]",0.608706477,stimuli/card_0_transparent.png,0,10,0,10,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,10,6,,,607.547,11,left,0.566,608.13,0.5,0.3,"[3,2,1]",0.52787896,stimuli/card_0_transparent.png,0,11,0,11,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,10,6,,,608.93,12,up,0.686,609.63,1.5,0.3,"[3,2,1]",0.965302105,stimuli/card_10_transparent.png,10,12,0,12,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,,,,,,,,,,,,,10,6,,,611.43,13,up,0.658,612.097,1,0.3,"[3,2,1]",0.615633015,stimuli/card_10_transparent.png,10,13,0,13,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470,,,,,,,,,,,,,10,6,,,613.397,14,right,0.504,613.913,0.5,0.3,"[3,2,1]",0.452949924,stimuli/card_100_transparent.png,100,14,0,14,0,1,,,,,,,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[670,760,480,440,920,830,730,460,940,470]",9,0,9,0,1,,,,
,,,,669ef51d969be2073275aec3,C,2024-10-23_12h31.57.113,Slot Machine Game,2023.1.3,Win32,60.0240096,669ef51d969be2073275aec3,67167c13dd87566d3602e731,671932ce864a16d42d3af8ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,"[670,760,480,440,920,830,730,460,940,470]",7.3,2024-10-23_12h42.20.852
